,tSNE-1,tSNE-2
F2S4_160113_017_G01,2.4538652558884126,-28.9551974165291
F2S4_160113_017_H01,-26.77424647405811,17.561988304474404
F2S4_160113_018_A01,-28.318690118487478,-10.88432169174529
F2S4_160113_018_B01,-28.864859820102982,-11.936027505586946
F2S4_160113_018_C01,-27.64445753400923,-11.221028854687106
F2S4_160113_018_D01,-24.161286821787197,-15.291892615020979
F2S4_160113_018_E01,31.06373489404179,-8.07647400921906
F2S4_160113_018_F01,-27.766637547362436,-13.128198250720295
F2S4_160113_018_G01,32.823576604852136,-3.2209971499054264
F2S4_160113_018_H01,33.734036162729694,-3.032302551593362
F2S4_160113_019_A01,-28.062909064136235,-10.871031532819156
F2S4_160113_019_B01,-26.958999406818684,-13.163972037412776
F2S4_160113_019_C01,31.26836022498954,-5.524350522704372
F2S4_160113_019_D01,-26.074420354710487,-12.41605442299122
F2S4_160113_019_E01,-27.87099553560134,-10.664544654256558
F2S4_160113_019_F01,33.52253670845643,-5.967794167278882
F2S4_160113_019_G01,28.333555082053447,-9.297036084488173
F2S4_160113_019_H01,-19.955054957005792,16.610245512766614
F2S4_160113_020_A01,31.663267039501207,-7.7621332633688604
F2S4_160113_020_B01,28.76876140541507,-10.227916390363328
F2S4_160113_020_C01,-26.260806151580542,-12.864147289282979
F2S4_160113_020_D01,-29.06776703786398,-12.023402061999258
F2S4_160113_020_E01,-27.61212462277444,-10.433276933289665
F2S4_160113_020_F01,29.71386282419741,-5.879211820057016
F2S4_160113_020_G01,-28.747067498280828,-10.192442334378093
F2S4_160113_020_H01,30.812205939677717,-10.023139566249723
F2S4_160113_021_A01,30.844089876889303,-3.357846389267728
F2S4_160113_021_B01,-22.282422105827337,-12.721003129861021
F2S4_160113_021_C01,12.774997636307768,18.372551230770878
F2S4_160113_021_D01,31.944742277684767,-5.79700297573528
F2S4_160113_021_E01,28.83295488955222,-10.369096758246403
F2S4_160113_021_F01,32.897158296111144,-8.511413356075467
F2S4_160113_021_G01,-26.681447201133075,-13.65875011284187
F2S4_160113_021_H01,30.427517622506606,-7.33540274794192
F2S4_160113_022_A01,-26.375271956796706,-12.204609270665642
F2S4_160113_022_B01,-27.69458728550336,-12.213370298366987
F2S4_160113_022_C01,-27.310577068523482,-10.873740738640604
F2S4_160113_022_D01,28.7849194115148,-7.3755456700391235
F2S4_160113_022_E01,28.938162968496854,-9.386169829591754
F2S4_160113_022_F01,-28.43678348746511,-11.082029234252198
F2S4_160113_022_G01,11.638777009102164,19.930557963140718
F2S4_160113_022_H01,28.931155332960184,-7.531941973681393
F2S4_160115_017_A01,17.4325919607014,29.92586259958027
F2S4_160115_017_B01,19.57956655173715,27.429775017594764
F2S4_160115_017_C01,-3.218564867458292,34.52144402440067
F2S4_160115_017_D01,17.403477015962086,30.02593292045949
F2S4_160115_017_E01,-20.33734062365445,15.792610718882441
F2S4_160115_017_F01,-9.445871476337455,22.31472035566508
F2S4_160115_017_G01,19.501233058650882,17.298592809483594
F2S4_160115_017_H01,11.557799983546698,20.232303291122612
F2S4_160115_018_A01,-27.280609340603185,9.521948346678869
F2S4_160115_018_B01,-29.047727469523732,10.369640718960742
F2S4_160115_018_C01,-20.17059739774895,15.919125993825457
F2S4_160115_018_D01,-2.1421219759770427,35.28126641981475
F2S4_160115_018_E01,20.820535104691068,18.98408828837017
F2S4_160115_018_F01,16.479597154920913,30.59479377034363
F2S4_160115_018_G01,21.65160705928369,22.885043144049817
F2S4_160115_018_H01,12.592355693044258,7.005133756167414
F2S4_160115_019_A01,13.085892420848044,9.804920473172876
F2S4_160115_019_B01,15.6013045033336,22.522472445098504
F2S4_160115_019_C01,20.367414723864954,22.470827562853415
F2S4_160115_019_D01,-3.917608532901583,33.520597501849274
F2S4_160115_019_E01,-19.825107125840262,16.627151083915127
F2S4_160115_019_F01,14.64481417549207,22.610877596362442
F2S4_160115_019_G01,21.333631951999173,23.009542208357857
F2S4_160115_020_A01,-3.135857111768415,35.667749908788494
F2S4_160115_020_B01,-28.95842589541959,9.247801406872057
F2S4_160115_020_C01,12.361522848436717,17.614934078309677
F2S4_160115_020_D01,11.95011963479194,19.65364481204321
F2S4_160115_020_E01,11.600811139999733,19.4465161603218
F2S4_160115_020_F01,-20.245754390529516,16.941282429233517
F2S4_160115_020_G01,-20.61146608716762,17.056515232289634
F2S4_160115_020_H01,-21.64744987392921,15.39532381153794
F2S4_160115_024_A01,-8.831068489736055,31.05174276240452
F2S4_160115_024_B01,-10.671916511551576,26.387440298255893
F2S4_160115_024_C01,-40.76815842459271,-1.004992093580547
F2S4_160115_024_D01,-40.2353861691313,-1.9828388933754697
F2S4_160115_024_E01,-18.441537467860243,22.675287017075014
F2S4_160115_024_F01,-8.625374668386197,31.781258174194566
F2S4_160115_024_G01,20.47847803042284,11.225167395678408
