,tSNE-1,tSNE-2
F2S4_160113_019_A01,-19.068943214381598,-10.677763328764811
F2S4_160113_019_B01,-10.548347178701754,-3.1700161828539843
F2S4_160113_019_C01,0.452315149081423,-16.383529331987724
F2S4_160113_019_D01,-11.011078116800126,-4.640273476089499
F2S4_160113_019_E01,-18.088022024616834,-10.74927501869758
F2S4_160113_019_F01,1.257721529172837,-31.270857579513294
F2S4_160113_019_G01,12.920527658200006,-18.94189110937385
F2S4_160113_019_H01,-54.07307323571456,17.70983528884404
F2S4_160113_020_A01,11.684105560279324,-30.314797683465542
F2S4_160113_020_B01,20.879728831595227,-24.561815351099344
F2S4_160113_020_C01,-10.329890049630968,-3.1119092350172184
F2S4_160113_020_D01,-20.57312936539754,-5.213177138670342
F2S4_160113_020_E01,-15.101600622701314,-13.35708159556007
F2S4_160113_020_F01,7.106767891217482,-18.73493998269192
F2S4_160113_020_G01,-5.567671920120195,-3.6049388979528376
F2S4_160113_020_H01,15.843967461936458,-30.779613099346292
F2S4_160113_021_A01,-3.3012779482250716,-16.884599414155318
F2S4_160113_021_B01,1.7753446102730635,-1.4535205014654276
F2S4_160113_021_C01,33.337765301395414,55.618617221207565
F2S4_160113_021_D01,0.5995451452670814,-17.06973126255634
F2S4_160113_021_E01,16.555023874266748,-30.59051099012255
F2S4_160113_021_F01,11.944598167837897,-32.549903293367564
F2S4_160113_021_G01,-14.096430316386138,0.17547645405413598
F2S4_160113_021_H01,9.713311993840076,-22.480325328851585
F2S4_160113_022_A01,-11.571624017919472,-6.640771641230124
F2S4_160113_022_B01,-15.142836814208657,-4.887071384606296
F2S4_160113_022_C01,-14.616877329556868,-12.570234534290737
F2S4_160113_022_D01,12.92653819908899,-18.386371529036495
F2S4_160113_022_E01,17.22749533923292,-23.4081512323175
F2S4_160113_022_F01,-19.267443355251803,-8.331764310849826
F2S4_160113_022_G01,44.93857387095682,52.63071665322178
F2S4_160113_022_H01,12.909470065557453,-18.22878868529865
F2S4_160115_017_A01,40.148938763194266,11.855071101064384
F2S4_160115_017_B01,50.8923418197227,21.874129129931738
F2S4_160115_017_C01,10.25584832233844,17.507981245366448
F2S4_160115_017_D01,46.29629333031014,8.320298031306416
F2S4_160115_017_E01,-55.41570863962195,19.61894286825108
F2S4_160115_017_F01,-23.144244305252048,39.85604148224626
F2S4_160115_017_G01,20.083809828934093,33.91851306505341
F2S4_160115_017_H01,45.15742408673122,52.350652574892045
F2S4_160115_018_A01,-63.89503547421839,36.219578619952486
F2S4_160115_018_B01,-61.17188448660416,29.85602086583112
F2S4_160115_018_C01,-55.60181066836503,19.404929290821656
F2S4_160115_018_D01,12.835604054955066,23.227138470833157
F2S4_160115_018_E01,24.039888086717507,29.120611169595204
F2S4_160115_018_F01,44.91515573534447,6.045062564415465
F2S4_160115_018_G01,39.76172058408754,28.84503440015678
F2S4_160115_018_H01,-0.09549929142053815,63.88666454406049
F2S4_160115_019_A01,10.991532912833643,60.63166415291727
F2S4_160115_019_B01,41.62199064686876,41.87340227729211
F2S4_160115_019_C01,36.704364843836814,33.42137118147482
F2S4_160115_019_D01,9.01181771549558,14.319639700514724
F2S4_160115_019_E01,-55.1986607633885,17.85242257488998
F2S4_160115_019_F01,38.24045064001931,42.1576879174018
F2S4_160115_019_G01,39.57928052372634,29.472153398188947
F2S4_160115_020_A01,10.617733873225124,23.253677751402915
F2S4_160115_020_B01,-65.02391164762756,29.80867131168251
